song_id,title,artist_id,artist_name,tempo,key,mode,year,energy,danceability,loudness,cluster_id
TRAMARM128E0796A50,Bite Back,ARR1R5V1187FB4D234,The All-American Rejects,147.998,9,1,2005,0.0,0.0,-5.071,5
TRAMAKK128F9301EE4,Digital [Live at Birmingham University] [2007 Re-mastered],ARKZXSQ1187B9AC9F3,Joy Division,162.394,2,1,2015,0.0,0.0,-12.941,1
TRAMAYD128F426DDBD,Jesus Is Coming Soon,ARDK0551187FB5AC48,Blind Willie Johnson,139.866,7,1,1989,0.0,0.0,-17.85,1
TRAMRQS12903D0FD39,You Are Always On My Mind,ARVMOTP1187B99720F,Barbara Jones,165.754,2,1,2011,0.0,0.0,-7.055,5
TRAMRKN128F424E9B2,Explode (Instrumental),ARYHTYH11EBCD7C884,The Hit Factory,133.29,9,0,2020,0.0,0.0,-7.027,8
TRAMRXD12903CE8BB1,The All-Ireland,AR3U3G01187FB58BA7,Christie Hennessy,130.588,7,1,2018,0.0,0.0,-16.183,2
TRAMRFE128F4267DF3,Annie's Angle,ARR6MOS1187B994C51,Mando Diao,150.276,9,1,2004,0.0,0.0,-4.8,5
TRAMRBW12903CA654C,Supercuts,ARDQO721187FB3C6D9,Rodney O & Joe Cooley,118.933,6,0,1995,0.0,0.0,-13.262,6
TRAMROF128F428ED37,Dal labbro il canto,ARUKJUP12086C14589,Ramón Vargas,126.07,8,1,1956,0.0,0.0,-28.536,9
TRAMRWS128F14985A2,Waheera,ARNITNO1187FB555D3,Arturo Sandoval,200.42,5,0,1995,0.0,0.0,-11.105,3
TRAMRXM128F92F46D7,Port now!,ARPYTUA1257509E91A,Sirka Ragnar,160.03,7,0,2007,0.0,0.0,-5.076,5
TRAMRZO12903CA82FB,All at sea,AR45GMQ1187FB466DA,Richard Walters,127.719,10,1,1952,0.0,0.0,-9.627,6
TRAMRVN128F92F543E,Dreidel_ Dreidel_ Dreidel_ Dreidel!,AR2OPWW1187B9A5057,Schoolyard Heroes,86.409,6,1,2009,0.0,0.0,-5.898,0
TRAMFAS12903CD7030,Is It A Sin,ARVV4Y41187B995F04,Deepest Blue,130.013,6,0,2004,0.0,0.0,-6.368,8
TRAMFEW12903CBAA97,Under The Bayou Moon,ARAKX8D1187B98CCE2,Bob Cheevers,116.729,7,1,2008,0.0,0.0,-9.816,6
TRAMFHI12903CB4349,A Closure in Infinity,AREY3RN1187B993C5F,Goatwhore,97.073,7,0,2003,0.0,0.0,-5.559,0
TRAMFTM128F9330ACA,Aloha,ARSKZAQ1269FCD50EF,Brice Kapel,128.229,7,1,2020,0.0,0.0,-4.107,8
TRAMFQM128F4276295,2.000 Kilometros,ARABTW91187FB3A73B,David Summers,111.063,7,1,1998,0.0,0.0,-16.104,2
TRAMFCQ128E078CF59,Parchman Farm (LP Version),ARTPY6B1187B98C720,Cactus,133.227,7,1,1987,0.0,0.0,-5.872,8
TRAMFPX128F4254D88,Simple Communication,ARD3ICK1187B9A56C9,Jimmy Riley,157.137,11,0,2000,0.0,0.0,-5.01,5
TRAMFTL128F425BA6B,It's All Because,ARNHTNJ11ECC836DAF,Smash Palace,136.164,4,1,1970,0.0,0.0,-5.135,8
TRAMFJR128F92C1DB1,He Wasn't Man Enough,ARAEX7Y1187FB42D36,Toni Braxton,175.959,11,0,2000,0.0,0.0,-3.825,5
TRAMFFW128F4263AD7,Everyday,ARSF0K11187B9AF319,James Taylor,101.967,4,1,1973,0.0,0.0,-8.736,0
TRAMFEX128F933D454,What You Gonna Do - Original,ARTXS851187FB411C7,Chris Farlowe,103.342,11,0,2018,0.0,0.0,-9.917,6
TRAMFDZ12903CA7820,Hello,ARVI9KK1187B9AACB4,Jan Wayne,127.968,6,1,2010,0.0,0.0,-5.62,8
TRAMFYQ128F426F729,Dik N Ballz,ARIL9H31187B9893FF,DJ Deeon,134.88,0,1,2002,0.0,0.0,-13.286,6
TRAMFIU128F426B004,With Tears In My Eyes,AR2DKN01187FB3AA39,Wesley Tuttle,71.705,2,1,1992,0.0,0.0,-15.019,4
TRAMFRD128E07833DA,When Jesus Comes Calling For Me,ARYJSY01187B9B7C65,Dolly Parton,139.981,1,1,1998,0.0,0.0,-10.915,6
TRAMVUQ12903CC900D,Blood Will Fall,ARAVEKH1269FCD294D,Demonbreed,121.487,6,0,1954,0.0,0.0,-6.392,8
TRAMVBZ12903CB2635,Pennies From Heaven,ARIFGKC1187B9B04D5,Dean Martin,63.16,5,0,1997,0.0,0.0,-13.296,4
TRAMVUW128F42325F9,Train_ Train (LP Version),ARKE7ZQ1187FB504BB,Blackfoot,121.483,9,1,2020,0.0,0.0,-12.347,6
TRAMVOM128F42ACB16,Take The Long Way Home,ARXDQJB1187FB57154,Faithless,130.002,0,1,1998,0.0,0.0,-7.852,8
TRAMVMU128F4241923,When Tomorrow Hits (Album),ARGBR4I1187B99D073,Mudhoney,83.122,1,0,1964,0.0,0.0,-15.959,4
TRAMVCA128F933F347,31 - 40,ARVIT0V1187B9A7CDE,Danny Diablo feat. Puerto Rican Myke,94.335,11,1,2005,0.0,0.0,-13.483,4
TRAMVYI128EF35FDD8,Come On Shake My Feelin',ARAU2Q51187FB50D4C,Smiley,110.043,9,1,2010,0.0,0.0,-7.789,0
TRAMZPZ128F4274ECC,Arabian Night,ARY7DVZ1187FB58433,The Monroes,132.369,4,0,1983,0.0,0.0,-4.07,8
TRAMZKU128F9345F08,Get F#%ked Up,ARZYP6O1187B9892E7,Chapta_ Stage McCloud_ SupaStarr & Tony Manshino,78.612,10,0,2005,0.0,0.0,-4.733,0
TRAMZGZ128F42413C2,On My Own (LP Version),ARYCKB61187B998E70,Debra Laws,119.697,0,1,1964,0.0,0.0,-8.219,8
TRAMZIZ128F4269F51,You Are!,ARM86R71187FB4CBB4,Christian Quast,125.049,6,1,2010,0.0,0.0,-13.431,6
TRAMZVC128F92E0729,Why_ Now Baby?,ARCH7RE1187FB5B1B9,Red Stick Ramblers,101.235,2,1,2000,0.0,0.0,-9.265,0
TRAMZHL12903CB65C3,Alter Mann,ARE08BN1187B98FCA3,Der Plan,54.468,9,1,2010,0.0,0.0,-15.478,4
TRAMSDM12903CAAB21,Goofus,ARZNQEM11F4C83B660,Les Paul_ Mary Ford,200.562,11,1,1981,0.0,0.0,-8.148,3
TRAMSSA128F92F60D1,Flowers On The Wall,ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass,184.279,2,0,1992,0.0,0.0,-9.144,3
TRAMSIE128F42904B2,To Diazigio,ARZXTUO12509411DAE,Vaggelis Perpiniadis,108.556,2,1,1967,0.0,0.0,-10.42,6
TRAMSLB128F9341812,Travellin' On,AR137UW1187B98CCBA,Charlie Byrd Trio,161.694,7,1,1954,0.0,0.0,-21.115,9
TRAMSAY128F92ED0DD,Sixth of June,ARJGQJD1187B997A00,It Dies Today,160.126,6,0,2007,0.0,0.0,-3.337,5
TRAMSUE128F424B61F,Autores Anonimos,ARSWXNX1187FB3D04E,Chango Spasiuk,84.212,5,1,1998,0.0,0.0,-19.65,2
TRAMSSK128F92FDC80,Family Galaxy,AR8U8G41187B9A833B,Tim Exile,116.795,10,0,2009,0.0,0.0,-6.628,8
TRAMSIH128F42990AB,Les Corps Glorieux (7 Visions De La Vie Des Ressuscités) (1939) : VII Le Mystère De La Sainte-Trinité,AR342K51187B98B571,Olivier Messiaen,131.619,2,1,1973,0.0,0.0,-42.472,9
TRAMSTR128F9331A3B,Fall In Love,ARTWNNQ1187B9A15BC,Glen Ricks,84.994,4,1,1981,0.0,0.0,-11.442,4
TRAMSBQ128F4238B2D,El Gallo Y La Vaca,ARSZVAK1187FB4A9F0,Richie Ray & Bobby Cruz,109.505,7,1,2005,0.0,0.0,-2.348,8
TRAMSGC12903CF9375,Second Chances feat. Bilal & Darien Brockington,ARF3FBD1187FB40B90,Little Brother,100.415,11,0,2010,0.0,0.0,-7.534,0
TRAMHGR128F933E350,Keep The Change,ARMHR011187B9A62B5,Joe Bataan,104.801,10,0,2005,0.0,0.0,-8.648,0
TRAMHKC128F933DE7D,Just in time,ARABDBR11E2835EADC,Larytta,96.064,1,1,2017,0.0,0.0,-13.017,4
TRAMHFW128F4254303,Yiri Yiri Bon,AR12MUW1187B9A5DF4,Ricardo Lemvo,175.43,5,0,1997,0.0,0.0,-8.491,5
TRAMHSU12903CBD86D,O Smaba Que Eu Não Fiz,ARZTSMH122988F522A,Reginaldo Bessa,91.684,3,1,2001,0.0,0.0,-11.688,4
TRAMHMO128F93167EA,Isabel,AR7DFJP1187B992F13,Juana Molina,108.504,3,1,2004,0.0,0.0,-16.764,2
TRAMHJH128E0793259,Evil Woman,AR4YY6D1187B9AEC44,Spooky Tooth,142.646,7,0,1969,0.0,0.0,-9.465,6
TRAMHKT128F9309043,Kyrie Eleison,ARGAWJY11F50C50904,Jane Winther,0.0,11,0,2015,0.0,0.0,-20.931,7
TRAMHCR128F1481B00,A Burrinha,ARTP2PK1187B98FECA,Quinteto Violado,134.654,0,1,1999,0.0,0.0,-12.863,6
TRAMHPR128F92EDD34,We'll Learn,AR5EQRI1187FB41287,Kuba,168.004,5,0,2017,0.0,0.0,-12.138,1
TRAMHIY128F427A892,China,AR02IU11187FB513F2,Tito Puente,88.384,7,1,1972,0.0,0.0,-12.469,4
TRAMUOU12903CD599E,Father John Macleod's Jig,AR1XUYS1187B9A44D7,Natalie MacMaster,109.097,2,1,1999,0.0,0.0,-10.359,6
TRAMUUZ128F933CA08,Please Listen To My Demo,ARSQDUN1187B98D7D7,EPMD,122.838,7,0,1989,0.0,0.0,-11.199,6
TRAMUJQ128F4258D02,Cutting Edge,ARSDFYB11F50C4F736,The Cutting Edge,147.173,1,1,2008,0.0,0.0,-13.075,1
TRAMUFV128F428DA9F,Zuo Li Bu An,AR9JJ761187B9AF496,Tanya Chua,147.892,8,1,1999,0.0,0.0,-6.217,5
TRAMUCQ128F4254CA3,Garbage Dump,ARA7WV51187FB532B0,GG Allin,140.97,10,0,1999,0.0,0.0,-12.186,6
TRAMUYY128F4275B6B,Caray! (con Loquillo_ directo Enjoy 07),ARIP54S1187FB53259,Jaime Urrutia,133.01,5,1,1950,0.0,0.0,-5.97,8
TRAMUYQ128F428CA58,Lo and Beholden,ARXPDRB1187B9AD0B1,Patti Smith,97.147,2,0,2000,0.0,0.0,-8.342,0
TRAMUPG128F426E688,Please Come Home For Christmas**,ARHKMWZ1187B99C002,Southside Johnny Lyon,94.938,4,1,1991,0.0,0.0,-23.94,7
TRAMOKN128F9348196,Steel Guiter Stomp,ARVQ4QM1187B98AD95,Hank Penny,117.726,1,0,2008,0.0,0.0,-12.361,6
TRAMOZP128F425B7BC,Passin' The Faith Along,AREAEX91187B98DC01,Gaither Vocal Band,86.249,7,1,1973,0.0,0.0,-9.324,0
TRAMOGP128F933CE78,Keep on dancin' (Last man standin'),ARLBNAC1187FB47151,Alex Gopher,125.147,7,1,1953,0.0,0.0,-12.114,6
TRAMOXE128EF36565E,Abilene,ARGPFYP1187B98F5CB,The Highwaymen,154.188,7,1,1982,0.0,0.0,-20.803,9
TRAMOOQ128F93268E3,Submit,ARCPN4U1187B9A94B7,Freakhouse,78.019,7,1,1994,0.0,0.0,-3.638,0
TRAMOGA12903CB4421,Musical 69,ARO5P0H1187FB5BAD7,Pepper,98.173,9,1,2008,0.0,0.0,-5.935,0
TRAMOUF128F9353A1B,Belle Isle Players,ARCZGEP122988F4890,Starski and Clutch,165.252,1,0,1970,0.0,0.0,-13.248,1
TRAMOYG128F146B4DD,Amor Siciliano,ARJRQL51187FB541AB,Juan Carlos Baglietto,86.794,0,1,1990,0.0,0.0,-11.06,4
TRAMODP128F426247B,Get Down,ARC18161187FB4CF4B,Amil,90.894,7,1,2000,0.0,0.0,-6.875,0
TRAMOLS128F92F99E3,I Don't Want Your Love,AR1WLWQ1187B989B85,Dealership,107.002,10,1,2004,0.0,0.0,-7.403,0
TRAMOON128F92CB142,Three Little Fishes,ARZJFOF1269FB36799,Frankie Howard,165.903,8,1,2004,0.0,0.0,-18.75,1
TRAMOGF128F428C9F3,Say Say Say (Waiting 4 U) (Tocadisco's Not Guilty Remix),ARMGO941187FB3B52A,Hi-Tack,129.146,7,1,2006,0.0,0.0,-7.908,8
TRAMOWI12903CE9331,Hard Times (feat. Floyd Jones),ARFZNR41187B990AF7,Sunnyland Slim,106.545,9,1,1980,0.0,0.0,-14.101,2
TRAMOBS128F4216395,Miss Ohio's Nameless,AR0B3RS1187FB48F5D,Why?,132.462,0,1,2009,0.0,0.0,-6.913,8
TRAMOKE128F4267302,Dido,AROQ9OT1187B99E88D,Kékélé,139.243,9,1,2001,0.0,0.0,-6.112,8
TRAMOPU128E07888FD,Rocket,ARN5NHX1187FB4F755,The Smashing Pumpkins,115.938,0,1,1993,0.0,0.0,-11.253,6
TRAMXNY128F92F84F4,Je me sens libre,ARL0ID81187B9B2CB3,Yvette,130.03,11,0,2018,0.0,0.0,-6.103,8
TRAMXVY128F931C1EF,I've Got A Thing About You Baby (Album Version),ARCZ20M1187FB49687,Tony Joe White,89.102,7,1,1983,0.0,0.0,-15.733,2
TRAMXVR128F92EE43B,Ole Ola,ARTVBNL1187FB52DF3,Grupo Batuque,0.0,1,1,1998,0.0,0.0,-4.411,0
TRAMXWX128F424D76B,Moore Street Girls,ARUTP601187FB388AC,The Elders,108.04,9,1,1998,0.0,0.0,-7.3,0
TRAMXIQ128F4246FAF,Petticoat,ARBWFER11C8A42BA94,The Weegs,159.041,10,0,2009,0.0,0.0,-7.215,5
TRAMXPQ128F148B0C2,How Bad Do You Want It,ARWVVVP1187FB52F31,Mark Wills,96.071,2,1,2003,0.0,0.0,-5.849,0
TRAMXJC128F428E68F,Sometimes I,AREENKN1187B98F35D,Plasmatics,113.11,2,1,1979,0.0,0.0,-11.425,6
TRAMXDO128E0798C6A,Azzurro,ARIP54S1187FB53259,Jaime Urrutia,120.464,8,1,2005,0.0,0.0,-5.688,8
TRAMXOD128F9306E6D,Compatible,ARXICPY122CC3B292D,Tanika Turner,95.039,6,0,1996,0.0,0.0,-8.073,0
TRAMXVY128F930558B,Cuts (Bobby's Still In Williamsburg),ARCTOMY1187B9A8175,Computer Paul,127.983,11,0,1957,0.0,0.0,-7.972,8
TRAMXNX128F4281619,Un ballo in maschera (2002 Digital Remaster)_ Act 2: Oh_ qual soave brivido (Riccardo/Amelia),ARK7ZPW1187B99C170,Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,76.731,4,0,1970,0.0,0.0,-16.618,4
TRAMXGR128E07822CC,Bullet Proof ... I Wish I Was (Acoustic),ARH6W4X1187B99274F,Radiohead,153.08,7,1,1995,0.0,0.0,-18.146,1
TRAMWOH12903CA8BA0,Me Recuso,AR9JNFU1187B9B9868,Gal Costa,149.039,9,1,1977,0.0,0.0,-17.225,1
TRAMWMT128F1453E62,Belly Dancer (Bananza) Remix ft. Kardinal Offishall,ARCGJ6U1187FB4D01F,Akon / Kardinal Offishall,100.364,10,0,1970,0.0,0.0,-6.583,0
TRAMWHA128F92E7FDB,Maria Morena,ARD7U0O1187FB5531A,André Verchuren,120.643,0,1,1989,0.0,0.0,-10.062,6
TRAMWKM128F92D51E4,Un Petit Cabanon Pas Plus Grand Qu'Un Mouchoir De Poche,ARAOLGH12592CDA7AA,Darcelys,166.935,0,1,1987,0.0,0.0,-15.412,1
TRAMWIH128F92D28B2,Vals '89,ARRCDBV12454A42B90,Manolis Famellos & I Podilates,94.301,0,1,2012,0.0,0.0,-11.719,4
TRAMWHX128F4237056,Ammohostos,ARKFEHQ11F50C47E43,George Dalaras,47.447,7,0,2002,0.0,0.0,-14.618,4
TRAMWSA128F9359719,Old Shep,AR9HABI1187FB3ACAA,Red Foley,38.443,4,0,1936,0.0,0.0,-10.697,4
TRAMWJH128F145DBE9,Rapture (Us Disco Version) (1999 Digital Remaster),ARM7YQQ1187B9A84E7,Blondie,215.006,0,1,1977,0.0,0.0,-10.448,3
TRAMWIC128F92FCC79,The Mission,ARH9GD41187FB37E0F,Stephen Marley / Damian Marley,115.823,9,0,2008,0.0,0.0,-7.842,8
TRAMWQG128F427BA3C,Lametavolante,ARL6UP41187FB5C604,Facto Delafe y las flores azules,194.012,7,1,2005,0.0,0.0,-5.726,3
TRAMWLL12903D119DA,Ghost of the Ocean (Live),AR87K371187FB5AA8E,Uriah Heep,149.921,7,1,2014,0.0,0.0,-8.151,5
TRAMWON12903CE7DBA,The frog song,ARWNTXK11EBCD7BBFB,Alain-François,136.044,2,1,1988,0.0,0.0,-5.91,8
TRAMWKK128F9314838,In the Wordless Chamber,ARYPWUK1187B98ACED,Emperor,169.423,0,1,2011,0.0,0.0,-5.315,5
TRAMWDI128F92FF678,Deep Blue Sea (Daniel Rossen home recording),ARRDRI71187FB46EAA,Grizzly Bear,85.003,9,1,2008,0.0,0.0,-14.372,4
TRAMWGW128F92E16FF,Garfield - A Tail Of Two Kitties: Mirror Dance,AR0CWOB1187B99FA08,GARFIELD,81.646,10,0,2010,0.0,0.0,-22.386,7
TRAMWLJ128F9353C44,La vérité,ARO762K1187FB46BCD,Annie Blanchard,113.287,5,1,2007,0.0,0.0,-10.021,6
TRAMKKJ128F1463612,Tumble Down,ARJ2PMY1187FB5B563,Burning Spear,101.799,8,1,1991,0.0,0.0,-14.241,2
TRAMKCK128F4266769,Irresistible,ARN7POH1187B9B301E,Jessica Simpson featuring Lil Bow Wow,93.08,1,0,2001,0.0,0.0,-6.288,0
TRAMKIP128F42A72EC,On Fait Ce Qu'on Peut,ARYXGST1187B991071,Uman,85.992,0,0,2011,0.0,0.0,-7.91,0
TRAMKXD128F146697F,Come Out Into The Open,AR0NKFJ1187B9AF1FF,Neil Innes,140.069,2,1,1995,0.0,0.0,-9.85,6
TRAMKPP128F92F6F0C,I Gave You Everything,ARALUUG1187FB58696,Irma Thomas,130.839,6,0,2012,0.0,0.0,-13.332,6
TRAMKUF128F9353E34,Electro nicpig,ARNKWCP1187FB3AAF6,Electronic pig,137.938,9,0,2005,0.0,0.0,-6.513,8
TRAMKRX128EF3686A4,For The Singer Of R.E.M.,ARMH10M1187FB4184F,fIREHOSE,179.008,9,1,1951,0.0,0.0,-14.582,1
TRAMKUA128F92ED3E1,Ballad In Urgency,ARUKN9H1187B9B71C8,The Black Crowes,117.706,2,1,1994,0.0,0.0,-5.365,8
TRAMKVB128F4223DAE,Mermaid,AREP0H61187FB443CF,Grayson Capps,132.684,9,0,2006,0.0,0.0,-9.072,6
TRAMKDJ128F92F3D8B,Take The Veil Cerpin Taxt,ARHUC691187B9AD27F,The Mars Volta,174.792,9,0,2003,0.0,0.0,-3.741,5
TRAMKQJ128F1499D81,Meditacao,AR3THYK1187B999F1F,João Gilberto,76.953,7,0,2008,0.0,0.0,-32.331,7
TRAMDVH12903CDCD55,If Every Day Could Be Christmas,ARD94MR11C8A42B029,Richie McDonald,99.784,5,1,2009,0.0,0.0,-4.385,0
TRAMDKP12903CF22A1,Been a Long Time (feat. Paula B) [Club Radio],AR2WUJP1187B99364C,Nicola Fasano,130.04,1,0,1952,0.0,0.0,-7.773,8
TRAMDWV128F931B5BD,This Is Where It Ends (Album Version),ARW7K0P1187B9B5B47,Barenaked Ladies,120.969,7,1,1996,0.0,0.0,-11.835,6
TRAMDCB128F42772E3,No Escapin' This,ARNQESK11F4C83FD6F,Beatnuts,92.115,9,1,2007,0.0,0.0,-6.803,0
TRAMDUJ12903D0728D,Sunday Driver  (LP Version),AREY1HI1187B98B395,The Gufs,156.527,9,1,1981,0.0,0.0,-6.138,5
TRAMDQZ128F4249913,It's Alright,ARXIPJZ1241B9C818F,Jennifer Clarke,71.233,1,1,1961,0.0,0.0,-13.45,4
TRAMDCX128F4294590,Permanently Lonely,AR0RCMP1187FB3F427,Billie Jo Spears,105.445,6,0,1972,0.0,0.0,-14.72,2
TRAMDHN128F92F5E19,Abandonada / Blancas azucenas,ARGUVEV1187B98BA17,Sierra Maestra,141.121,2,1,1992,0.0,0.0,-13.822,1
TRAMDVP128F92F9803,Le Chagrin de Coco,AR4B3RX1187B9A868A,Alexandre Desplat,170.024,5,0,2009,0.0,0.0,-21.011,9
TRAMDWV12903CC575A,A Brief Moment In The Sun,ARQZOCL1241B9C85AF,Nightswimmer,119.826,0,1,1968,0.0,0.0,-10.803,6
TRAMDQE128F1458F98,The Suit,ARDG9Z71187B997023,Public Image Ltd,124.494,8,0,1979,0.0,0.0,-23.949,9
TRAMDNR12903CEC0DF,I'm Living In Canaan Now,ARR575U1187B98FB97,The Perrys,111.959,9,1,2018,0.0,0.0,-7.097,8
TRAMDUW12903CB5100,Schitzo,ARXLMH011C8A415658,brokeNCYDE,113.361,4,0,2008,0.0,0.0,-4.656,8
TRAMDDN128F4277101,Left Alone...,ARLIIVS1187FB5583B,Philip Glass,69.979,9,0,2007,0.0,0.0,-33.662,7
TRAMDEN128F429D23B,Baby (LP Version),ARZQ7QA1187B9AD08B,Prince,138.165,9,1,1978,0.0,0.0,-17.1,1
TRAMDCX128E07908F1,Make It With You,ARIRD6J1187FB5A98C,Sugar Minott,148.382,0,1,2007,0.0,0.0,-12.692,1
TRAMJTV128F425A5A4,The Cross That Bears His Name,ARPQ9MD1187FB3D29A,Cheri Keaggy,97.977,7,1,1994,0.0,0.0,-14.173,2
TRAMJEO128F4228CDC,Love Ain't Nothing But a Business Goin On,ARQDONM1187B9BA1AD,Junior Parker,151.273,0,1,1997,0.0,0.0,-16.238,1
TRAMJUG128F429F8B2,Take It,AR19QNR1187B9A13C5,Cassidy,114.959,7,1,1990,0.0,0.0,-6.866,8
TRAMJZQ12903CC639D,You Made Me The Thief Of Your Heart,ARW1BRR1187B996332,The Shamrock Singers,106.865,6,1,1982,0.0,0.0,-14.383,2
TRAMQEB128F9306B3A,Locust Street (Album Version),ARUKN9H1187B9B71C8,The Black Crowes,98.176,7,1,2011,0.0,0.0,-7.183,0
TRAMQWV128F425C3DA,Ave Maria,AR0JEOI1187B98B918,Erik Berglund,79.632,10,1,1993,0.0,0.0,-9.473,4
TRAMQKM128F1474EEE,Ayer,ARF1E421187B9AF8C4,El Gran Silencio,143.947,7,1,1980,0.0,0.0,-6.195,5
TRAMQKQ128F93291A3,Sinnloz/ Anakonda (live),ARFY8NV1187B9B1961,Der Moderne Man,148.244,5,1,1975,0.0,0.0,-8.702,5
TRAMQMX128EF34EF23,Kudian Kudian,ARCT2BM1187FB3D02A,Babbu Maan,94.986,4,0,1986,0.0,0.0,-7.159,0
TRAMQSY128F4286540,Prick For President,ARLK1A71187B9AECD2,Yuppie Pricks,106.662,11,1,2012,0.0,0.0,-1.83,8
TRAMQCL128F426F80D,Misty,ARLTWXK1187FB5A3F8,King Curtis,43.211,5,0,1994,0.0,0.0,-18.199,7
TRAMQBK12903CDA356,A Little Louder,ARHP6H31187FB4A38C,DJ Icey,132.986,11,1,2003,0.0,0.0,-6.705,8
TRAMQFO128F423CC4A,The Main Thing (LP Version),AREXX3T1187B989950,Scott Krippayne,96.0,1,1,1994,0.0,0.0,-7.82,0
TRAMYUZ128F4246FAC,Slivery,ARBWFER11C8A42BA94,The Weegs,148.735,6,0,1971,0.0,0.0,-7.008,5
TRAMYRB128F426234C,Speak Softly,ARBKEA91187B98CE1F,Claw Hammer,167.156,2,1,2014,0.0,0.0,-8.85,5
TRAMYEC128F4279CA7,Miserere: IV. Quoniam Iniquitatem,ARGAJDQ11F50C4EDDF,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,30.553,11,1,2020,0.0,0.0,-34.162,7
TRAMYZP128F4296A16,A Song For You (Feat. DMX and Chris Notez),ARYNSN31187FB4C573,Bizzy Bone,84.971,8,1,2010,0.0,0.0,-5.066,0
TRAMYEF128F934F2D0,Bad,AREWHWV1187FB391A8,Tomash Gee,146.999,1,1,1978,0.0,0.0,-4.198,5
TRAMYQN128F4282647,Le Pull Over,ARHXWB01187B9A205C,Gloria Lasso,109.509,9,1,1996,0.0,0.0,-11.685,6
TRAMYHK128F9348112,Estar Junto A Ti (Angel),ARZDUJG1242077E2C5,Yuridia,116.629,2,1,1968,0.0,0.0,-14.612,2
TRAMPPX128F429BF75,Cattle Call,ARF4V431187FB3AA41,Slim Whitman,106.637,0,1,1993,0.0,0.0,-11.271,6
TRAMPWN128F934C221,Crow Killer,AR6G6G01187B9B1637,Unearth,77.399,7,1,2008,0.0,0.0,-5.071,0
TRAMPPS128F14A9068,Three Wheel Cadillac,ARJVTRE1187B9959C0,Foghat,187.314,9,1,1983,0.0,0.0,-6.961,3
TRAMPCW128F92CC022,A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission),ARIWB161187B9AA1D5,Simon & Garfunkel,181.41,2,1,1966,0.0,0.0,-10.222,3
TRAMPPQ128F92C2E36,Come On (Pt. III),ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,158.136,4,1,2018,0.0,0.0,-9.716,5
TRAMPHV12903CF952C,No Buts - No Maybes,ARA8O8L1187B9AD61D,Professor Longhair,164.648,3,1,1993,0.0,0.0,-7.992,5
TRAMPXI128F931154A,Dance,AROCP781187B98E2A3,Tim Hughes,145.962,0,1,2007,0.0,0.0,-7.205,5
TRAMPQY128F933935E,Voices Of Other Times,ARHMZAR1187B9B077C,Brian Auger's Oblivion Express,107.053,0,1,1999,0.0,0.0,-12.601,6
TRAMPJS128F933B5D1,Junkies 1984,ARE7FPO1187B9AF7CF,Kommunity FK,91.312,3,1,2013,0.0,0.0,-6.667,0
TRAMPCN12903CC4E5B,Where Do The Children Play? (LP Version),AR5ZGC11187FB417A3,Big Mountain,149.169,2,1,1951,0.0,0.0,-7.885,5
TRAMPPE128F92E1218,Wake Me Up,AR3CLBX1187FB5A307,Richi M.,136.826,1,1,1998,0.0,0.0,-8.729,6
TRAMCDJ128F42830EC,Three Romances_ Op. 22: III,ARWBYIR11F4C83B3FE,Double Image,88.183,7,0,1997,0.0,0.0,-24.012,7
TRAMCGL128F92F3D87,Eriatarka,ARHUC691187B9AD27F,The Mars Volta,158.34,6,0,2003,0.0,0.0,-3.183,5
TRAMCUA128F4238312,02'-15',ARS6L1E1187FB585B6,Karlheinz Stockhausen,95.13,9,0,1950,0.0,0.0,-31.109,7
TRAMCND128F1466ACF,Get It Together,ARLHO5Z1187FB4C861,Beastie Boys,101.044,11,1,1994,0.0,0.0,-8.127,0
TRAMCQM128F931D416,San Geng Ye Ban,AR0QS8F1187B9ADC96,Sandy Lam,125.251,2,0,2010,0.0,0.0,-6.918,8
TRAMCEY12903CA74B5,Makin' Believe,ARQILMW1187B9890DA,Kitty Wells,117.815,9,1,1990,0.0,0.0,-10.323,6
TRAMCDV128F423386E,Morse,ARABTW91187FB3A73B,Gorki,150.117,4,1,1956,0.0,0.0,-8.596,5
TRAMCHO128F427FA40,Trust In The Lord,ARMX0GY1187B98B62E,Lynn August,115.848,2,1,2022,0.0,0.0,-12.125,6
TRAMCRC128F42622C7,Tora,ARD7DTC1187FB404DF,POLINA,129.915,2,0,1974,0.0,0.0,-9.05,6
TRAMCHM128EF365672,Shaggy Dog Songs,ARGPFYP1187B98F5CB,The Highwaymen,181.968,7,1,1972,0.0,0.0,-20.845,1
TRAMCJI128F93335AF,Just Say Yes,ARVN9FZ1187FB393F1,Snow Patrol,89.347,9,1,2009,0.0,0.0,-4.815,0
TRAMCGR128F427DE28,Adelante,ARUK0W21187B995456,Isabel Pantoja,95.673,0,1,2002,0.0,0.0,-7.618,0
TRAMCLN128F9302E27,Why Do I,AR2S4CA1187B99632E,FFH,163.96,0,1,2000,0.0,0.0,-7.721,5
TRAMTXZ12903CEB1A0,You Were On The Right Street,AR7AOEJ1187FB3D279,Little Milton,162.226,10,1,1997,0.0,0.0,-7.049,5
